id;name;price;has_availability;availability_365;property_type
1067941;Flat Nuevo.Metro 90 seconds.  Bedroom.Private bath;100;1;139;Entire house
1069174;Top Location :Thyssen & Prado !;75;1;350;Entire apartment
1075749;Place&Price:Amazing Location,70m2,2rooms,Wifi,XBOX;101;1;0;Entire apartment
1075890;Gran apartamento completo en centro, Madrid;135;1;365;Entire apartment
1079119;MADRID SUNNY APARTMENT CITYCENTER;102;1;363;Entire apartment
1079722;Golden Mile. Best Location. Single bed 5★ reviews;46;1;139;Private room in apartment
1082218;Peaceful apartment in Malasaña;76;1;288;Entire apartment
1082942;Architect's Gem w/ Green Patio & Free TrainTicket*;54;1;250;Entire apartment
1085217;Relaxing double room in Chueca;29;1;1;Private room in apartment
1085898;2flats ideally located! Flat X:4pax;127;1;180;Entire apartment
1086124;2flats ideally located! Flat Y:4pax;85;1;143;Entire apartment
1087049;2flats idealy located! FlatsX + Y:8pax;230;1;142;Entire apartment
1090988;400+ great reviews cannot be wrong. Best location;39;1;140;Private room in apartment
1091639;double bedroom with private bathroom;30;1;89;Private room in apartment
1092967;Acogedor estudio abuhardillado en La Latina;50;1;80;Entire loft
1101760;GREAT ATTIC-BARRIO DE LAS LETRA;9999;1;106;Entire apartment
1105481;room at home in the centre of mad;50;1;365;Private room in apartment
1106495;Luminosa Buhardilla Gran Via -Wifi-;47;1;18;Entire apartment
1112289;SUNNY ROOM wiht WIFI;25;1;357;Private room in apartment
1113817;Buhardilla-Studio in Chueca, Madrid;139;1;0;Entire apartment
1114960;THE COOL MADRID | CITY CENTRE - WIFI / AirCo;58;1;122;Entire apartment
1120286;CENTRALLY LOCATED ROOM 10 MIN SOL 6;21;1;134;Private room in apartment
1126038;central & bright 14mt2 room;17;1;1;Private room in apartment
1128626;Bonito estudio en lavapies-wifi.a/c;44;1;336;Entire apartment
1130775;Very well located small studio in Madrid;20;1;358;Entire apartment
1130788;Newly Renovated Apartment in Madrid;24;1;11;Entire apartment
1133140;2 bedroom attic in Madrid center;510;1;83;Entire apartment
1146228;Apartamento en corrala;53;1;258;Entire apartment
1152744;Double room with private bathroom;54;1;365;Private room in house
1153128;Chamberi : Genuine Madrid | Hab 1;44;1;304;Private room in apartment
1159972;Paseo del Prado Apartments by Allô Housing;575;1;317;Entire apartment
1160005;Hipster Studios in Anton Martin by Allô Housing;58;1;363;Entire apartment
1161437;Room Mate Madrid - Luxury living in Madrid center, 2GB | SUPERIOR ROOM;48;1;268;Private room in house
1162707;NICE & BIG DOUBLE ROOM AT DOWNTOWN;32;1;349;Private room in apartment
1168731;Nice Penthouse 10´ Madrid Center;70;1;335;Entire apartment
1174292;Room for rent for days, weeks;78;1;365;Private room in apartment
1176241;LUXURY FLAT  IN FRONT OF THE PRADO;45;1;138;Entire apartment
1177790;Sol/Gran Vía. Lo más céntrico de Madrid.;48;1;226;Entire apartment
1182242;FAMILY FRIENDLY: crib, highchair / Early Check In;160;1;139;Entire apartment
1184735;LUXURY APARTMENT/Privileged location;107;1;149;Entire apartment
1186878;Chambre d'hòtes au Centre de MADRID;21;1;0;Private room in apartment
1198047;LIGHT, AIRY IN THE CENTER + WIFI AND A/C;65;1;227;Entire apartment
1206122;MADRID CENTER WIFI-PARKING+TERRACE;104;1;349;Entire apartment
1209383;Penthouse with terrace in Atocha;35;1;363;Private room in apartment
1209661;Central Family Apartment with Carpark on Premises;83;1;298;Entire apartment
1214008;Double RoomWIFI near Atocha Station;19;1;88;Private room in apartment
1220946;Best Deal BRIGHT PICASSO SUITE SOL;75;1;349;Entire apartment
1227155;Plaza Mayor big room with balcony;43;1;364;Private room in apartment
1230412;Beautiful and well illuminated atti;200;1;365;Entire apartment
1230570;Cool apartment in trendy Chueca;86;1;120;Entire apartment
1234836;APARTMENT 5PAX GRAN VIA CENTRO PUERTA SOL MALASAÑA;39;1;356;Entire apartment
1242828;Stylish Apartments in Chueca by Allô Housing;575;1;324;Entire apartment
1248292;Best Deal GOYA SUITE Historic SOL;75;1;121;Entire apartment
1251023;esta habitacion ya no esta disponible;39;1;365;Private room in house
1251520;Room in excellent location - centre;32;1;0;Private room in apartment
1254418;Apartamento de diseño céntrico;80;1;365;Entire apartment
1254955;Madrid Central flat - Reina Sofía;55;1;289;Entire apartment
1255811;MADRID ATOCHA rail STATION Wifi A/C PARKING;81;1;107;Private room in apartment
1256157;Beautiful vintage flat in La Latina;89;1;0;Entire apartment
1256570;Habitación con terraza en centro;35;1;1;Private room in apartment
1262589;LARGE FLAT IN MADRID CITY CENTER FOR FAMILIES;40;1;0;Entire apartment
1263062;Central Double Room near Subway;43;1;364;Private room in apartment
1263329;New Garden Themed Room near Metro;44;1;90;Private room in condominium
1266548;ApartJ GranVia-PalacioReal, 2/4pax,fully equipped!;48;1;283;Entire apartment
1267730;Best Deal Chic VELAZQUEZ SUITE SOL;75;1;317;Entire apartment
1272747;Apart A Gran Via-Royal Palace, fully equipped!;51;1;250;Entire apartment
1273055;Designer Duplex in Malasaña;100;1;105;Entire apartment
1274889;Quiet flat in historical Chamberí (Ponzano area);62;1;134;Entire apartment
1275293;Alquiler Piso Madrid;80;1;363;Entire apartment
1281843;Lovely flat in the centre of Madrid;60;1;15;Entire apartment
1289823;Disinfected - Octavio's modern loft! 2 bathrooms;41;1;321;Entire loft
1296584;Flat with two  bedrooms in the center of Madrid;48;1;0;Entire apartment
1297217;Plaza de Santa Ana bright 4 pax, 1 BR, 40 m2;82;1;344;Entire apartment
1298830;Well located Apartm. Madrid- wifi;51;1;348;Entire apartment
1302691;APARTMENT 5PAX 2HB GRAN VIA CENTRO PUERTA DEL SOL;43;1;345;Entire apartment
1302882;Cozy room in Malasaña center;27;1;14;Private room in apartment
1309325;Fantastic room + private bathroom, WiFi + Smart TV;29;1;180;Private room in apartment
1311739;Cozy 1BD Apartment ideal for couples, in Chamartin;56;1;0;Entire apartment
1316794;in Downtown ,cava baja, Madrid,Wifi;68;1;92;Entire apartment
1326972;Studio Chueca Madrid Center;54;1;0;Entire apartment
1330726;"Aparment in the famous ""rastro""";41;1;63;Entire apartment
1335588;PRIME LOCATION & COZY+Lift,CHUECA, MALASAÑA,wifi;59;1;346;Entire apartment
1336818;Jardín Manaure Apartamento céntrico;75;1;365;Entire condominium
1343630;Quiet room in historical Chamberí (Ponzano area);41;1;90;Private room in apartment
1346145;Quiet room in the heart of the city;48;1;0;Private room in apartment
1346747;Loft Duplex Historical center;46;1;65;Entire loft
1357593;SEXY AND CENTRAL, BALCONY Chueca;51;1;270;Entire apartment
1361648;Modern two bedroom in center Madrid;35;1;365;Private room in apartment
1362092;Cozy Attic in Prime Location;181;1;90;Entire apartment
1362476;MADRID CENTER- AIR CONDITIONING. NEXT TO GRAN VIA;91;1;195;Entire apartment
1362727;Bohemian flat  / La latina WiFi;65;1;288;Entire apartment
1375914;Piso 2 habitaciones Pza. España.;68;1;179;Entire guest suite
1380233;Central Studio, 3 min to Gran Vía;62;1;269;Entire apartment
1383366;Private room in prime remodeled apt;41;1;7;Private room in apartment
1395084;Room for two w/ bathroom/ Bernabéu;30;1;361;Private room in apartment
1398273;Habitación privada en el centro y el mejor barrio;60;1;0;Private room in apartment
1408400;A bonbon in the heart of Madrid;78;1;314;Entire apartment
1426027;"Hasta 6 personas Apart. ""La Latina"" REF. VT-2488";57;1;24;Entire apartment
1426530;Casa/Apartamento en Madrid;38;1;305;Entire apartment
1427336;CENTER, just walking with balcony¡¡¡;34;1;254;Entire apartment
1430003;Spacious and close to Gran Vía-wifi;84;1;3;Entire apartment
1431541;Centrally located, 120m2;120;1;179;Entire apartment
1434789;Duplex-terrace Plaza de España WIFI;145;1;286;Entire apartment
1443639;Sunny home in Lavapiés terrace yoga mindfulness;69;1;364;Entire apartment
1458472;LA LATINA A VIBRANT NEIGHBOURHOOD, AC, WIFI;82;1;91;Entire apartment
1463257;Calle Luna, apartamento con encanto;60;1;0;Entire apartment
1463482;Well connected Guesthouse in Madrid's green belt;59;1;338;Entire bungalow
1470828;Lonely traveler.Optic fiber WiFi100;23;0;0;Private room in apartment
1473278;Penthouse Salamanca District 3BR - 2BTH - WIFI;140;1;304;Entire apartment
1482007;In the Exclusive area of Madrid;135;1;105;Entire apartment
1485339;Apartamento Cerca del estadio WANDA METROPOLITANO;60;1;0;Entire apartment
1491263;7mtr2 central studyroom with wide window;13;1;288;Private room in apartment
1496117;Cozy Brigt Atico terrace-Wifi-;49;1;17;Entire apartment
1496523;Stylish Apartments in Chueca by Allô Housing;575;1;365;Entire apartment
1500875;NEW Remodel Madrid Sol downtown duplex!! ( M );54;1;341;Entire apartment
1509796;Fully renovated calm ground floor appartment;59;1;205;Entire apartment
1518919;Fabulous loft in the heart of Madrid (PUERTA DE;80;1;36;Entire loft
1522608;Acogedor Apartamento.CENTRO.CHUECA/JUSTICIA/Colon;79;1;0;Entire apartment
1523675;FULL STUDIO IN  MALASAÑA;51;1;76;Entire apartment
1529540;Habitación doble sin ruidos;35;1;362;Private room in apartment
1532354;Aparment in latina in the center;50;1;68;Entire apartment
1546734;HABITACIÓN VIAJEROS ATOCHA RENFE;50;1;363;Private room in apartment
1547100;Comfy room for 2 non smokers in cosy flat;36;1;365;Private room in apartment
1569343;LOFT de diseño  Ortega y Gasset;96;1;365;Entire apartment
1579108;Apart Luna Palace;93;1;363;Entire apartment
1586115;COSY ROOM Madrid Rio 10' Centre;16;1;365;Private room in apartment
1592439;Big sunny room in Central Madrid;25;1;354;Private room in apartment
1593044;BEAUTIFUL APARTMENT IN THE CENTER;100;1;365;Entire apartment
1595592;Aeropuerto-IFEMA-CC.Plenilunio;71;1;72;Entire apartment
1596257;Luxury Boutique Apartment next to Prado Museum;82;1;364;Entire apartment
1600919;Apartamento en Plaza Mayor;135;1;358;Entire apartment
1607436;quiet/luminous flat Madrid center;400;1;0;Private room in apartment
1608296;Your place in Madrid.Refugio urbano;80;1;40;Entire condominium
1610861;Moderno apartamento en Plaza Colon;66;1;288;Entire apartment
1621371;At 2 min from Plaza de España-WIFI;75;1;115;Entire apartment
1622564;Duplex-terrace close to Gran Vía;97;1;115;Entire apartment
1623202;PROARQUINSA apartamentos en madrid.;100;1;104;Entire apartment
1626586;PRINCE SANTA ANA Central WIFI LIFT!;63;1;365;Entire apartment
1628485;Casa Museo Thyssen-Private room.;21;1;257;Private room in apartment
1630249;Vistas únicas Madrid. Estudio p.20º;80;1;0;Entire apartment
1636170;WOW! PRINCIPE SANTA ANA Wifi!!! 2br, LIFT;45;1;259;Entire condominium
1642412;Nice flat with garage;55;1;285;Entire apartment
1644183;Alquiler habitación individual;23;1;364;Private room in apartment
1644403;Beautiful studio in the heart of Ma;103;1;0;Entire apartment
1656392;ATOCHA MADRID, RETIRO HABITACIÓN PRIVADA;50;1;364;Private room in apartment
1659406;Apt 1 downtown Madrid, Chueca;90;1;197;Entire apartment
1659585;Apto 2 Madrid centro, Chueca;110;1;365;Entire apartment
1662333;Bonito apartamento.;55;1;348;Entire apartment
1665067;Habitación muy bien comunicada;25;1;338;Private room in apartment
1666495;Room balcony next to Plaza Mayor - City Centre.;36;1;362;Private room in apartment
1674734;Private room with excellent city center connection;25;0;0;Private room in apartment
1678262;apartment in the center of Madrid;68;1;365;Entire apartment
1680271;Loft with views to Plaza Mayor;72;1;178;Entire apartment
1683393;SPECTACULAR LOFT OF THREE FLOORS;71;1;59;Entire apartment
1691073;Sol, big and quiet.30MB WIFI. check the opinions!;90;1;43;Entire apartment
1695083;APARTMENT 4PAX GRAN VIA CENTRO PUERTA SOL MALASAÑA;36;1;346;Entire apartment
1698916;URBAN SANTA ANA,Central! Best Tapas area Wifi! 1BR;39;1;351;Entire apartment
1701472;Private Room in the City Center;53;1;312;Private room in apartment
1704065;Between Reina Sofía & Sol.;70;1;365;Entire apartment
1710251;ATTIC PENTHOUSE IN MADRID DOWNTOWN;74;1;1;Entire apartment
1710892;MODERN & SUNNY  APARTMENT WITH WIFI RASTRO/P.MAYOR;62;1;349;Entire apartment
1713499;Habitación Privada en Apartamento;30;1;1;Private room in apartment
1716687;Casa Palace-Private room.;24;1;289;Private room in apartment
1731209;CENTER DUPLEX;71;1;305;Entire loft
1737408;Great refurbish apartment for vacations;105;1;146;Entire apartment
1737767;CONFORT IN THE HEART OF MADRID;63;1;0;Entire apartment
1750838;Apartamento Triángulo del Arte;50;1;88;Entire apartment
1753278;Habitación doble en suite;46;1;364;Private room in apartment
1753979;Gran Vía (centre) Nice loft+terrace;80;1;42;Entire apartment
1755242;CoV19 Free Cozy Urban Apt. Historic District - Sol;62;1;362;Entire apartment
1755707;Bright, Spacious 1 Bedroom with Balconies;40;1;125;Entire apartment
1757983;Apartamento junto al Paseo del Arte;51;1;35;Entire apartment
1758199;Cozy apartment - Downtown Madrid;50;1;336;Entire apartment
1758858;Central and Spacious, Fully-Equipped Two Bedroom;72;1;231;Entire serviced apartment
1763683;Luxury apartment in the center wifi;60;1;285;Entire apartment
1765529;NICE APARTMENT IN MADRID CENTER;51;1;1;Entire apartment
1766697;MALASAÑA, Cool, Cute & Cozy;75;1;365;Entire apartment
1768203;Just in City Center - Lavapiés;56;1;185;Entire apartment
1774049;Nice & Central Home;31;1;1;Entire house
1775014;Charming & very well located;70;1;0;Entire apartment
1779465;View to Plaza Mayor;105;1;0;Entire apartment
1781083;Buhardilla con encanto y céntrica;65;1;365;Entire apartment
1788097;Historic center , 3 bedroom;71;1;195;Entire apartment
1788102;Casa Paseo del Prado-En Suite bathroom.;33;1;288;Private room in apartment
1790920;Lovelly studio for 2 in the heart of Madrid;80;1;0;Entire apartment
1797544;Villanueva apartment I;123;1;199;Entire apartment
1811287;APARMENT 6PAX GRAN VIA CENTRO PUERTA  SOL MALASAÑA;65;1;359;Entire apartment
1819060;APARTAMENTO CENTRO-DELICIAS;57;1;73;Entire apartment
1829496;New Spacious Apartment-Las Ventas-Free Wifi-Garage;93;1;0;Entire apartment
1830224;APARTMENT 6PAX TURISTIC GRAN VIA  PUERTA DE SOL;55;1;363;Entire apartment
1834083;Studio near university;28;1;1;Private room in apartment
1839779;Apartamento tranquilo en el centro AVE;33;1;211;Entire apartment
1846137;Bright room in Huertas St. - Long term;33;1;11;Private room in apartment
1846297;Beautiful attic near center.;56;1;74;Entire apartment
1847117;Clean & Cheap;22;1;132;Private room in apartment
1854759;Madrid Rio-Palacio Real Room Own WC;31;1;166;Private room in apartment
1858255;120m 2bd 2bth Malasaña-GranVia 2020 refurbished Ap;149;1;0;Entire apartment
1859879;Atico de diseño en La Latina,;76;1;365;Entire apartment
1864170;Spacious Modern & Fully Equipped;90;1;233;Entire apartment
1865189;Madrid City Center. Double Room;100;1;0;Private room in apartment
1867724;Spacious, Fully-Equipped Chamberí Apartment;54;1;30;Entire apartment
1868069;Large Family Attic Apartment;106;1;12;Entire serviced apartment
1870392;Casa Plaza de Cibeles- Private Room.;27;1;319;Private room in apartment
1870994;Discover Madrid from a unique and cozy place;44;1;344;Entire apartment
1882845;ROOM WITH PRIVATE BATHROOM;29;1;325;Private room in house
1883013;CENTRALLY LOCATED ROOM 10 MIN SOL 7;18;1;103;Private room in apartment
1886633;Relaxed Luxury, Superb location;420;1;180;Entire apartment
1890985;In front of Madrid-Rio Park.;15;1;3;Private room in apartment
1901306;Cute apartment in Madrid center;51;1;105;Entire apartment
1910871;3 Bdr PH, Best Views, Madrid Center;157;1;364;Entire apartment
1917537;double room with private bathroom;31;1;153;Private room in apartment
1917909;Prado museum views & swimming pool;88;1;1;Entire apartment
1919606;Habitación en el corazón de Madrid!;39;1;365;Private room in apartment
1921468;Habitación de diseño en pleno cntro;49;1;365;Private room in apartment
1926546;Penthouse citycenter - 20m2 terrace;69;1;0;Entire apartment
1928544;penthoouse room with private bathroom;51;1;365;Private room in apartment
1928731;ROMANTIC in downtown Madrid. Bathtub.;100;1;265;Entire apartment
1942059;Ignacio's place;75;1;280;Entire apartment
1947860;COMPUTER , TV , INTERNET SPEED 100;21;1;166;Private room in apartment
1956372;Bonita, acogedora y en pleno centro;45;1;365;Private room in apartment
1972094;Calidez en pleno centro de Madrid;40;1;365;Private room in apartment
1973442;ROOM IN LOFT/ City Center;46;1;45;Private room in loft
