id;name;number_of_reviews;last_review;review_scores_rating;review_scores_accuracy;review_scores_cleanliness;review_scores_checkin;review_scores_communication;review_scores_location;review_scores_value;instant_bookable;reviews_per_month
48102413;Mínimalista flat in Heart Madrid. Behing El Angel;0;01/12/1999;0;0;0;0;0;0;0;0;0
48102749;Luxury Room with private bathroom in Gran Via;1;20/02/2021;100;10;10;10;10;10;10;1;55
48103072;1MB TRIBUNAL1 H01;2;24/02/2021;100;10;10;10;10;10;10;1;103
48103425;1MB TRIBUNAL1 H02;3;12/03/2021;93;10;10;10;10;10;10;1;158
48103810;Acogedora habitación compartida T3;3;25/03/2021;100;10;10;10;10;10;10;1;158
48104056;Acogedora habitación Tribunal 4;3;15/03/2021;87;8;9;8;9;10;9;1;158
48104248;Magnífica habitación Tribunal 5;2;25/02/2021;100;10;10;10;10;10;10;1;118
48105681;Agradable apartamento en el Madrid de los Austrias;2;29/03/2021;100;10;10;10;10;10;9;0;20
48106744;Habitación con dos ambientes separados y balcón .;0;01/12/1999;0;0;0;0;0;0;0;0;0
48107691;BNBHolder Vibrant Design CENTRE;4;09/04/2021;100;10;10;10;10;10;10;1;333
48113008;Luxury Room with private bathroom in Gran Via;1;28/03/2021;20;2;2;2;2;10;2;1;10
48115416;Luxury Room with private bathroom in Gran Via;0;01/12/1999;0;0;0;0;0;0;0;1;0
48116127;Luxury Room with private bathroom in Gran Via;0;01/12/1999;0;0;0;0;0;0;0;1;0
48118430;ALCALÁ APARTMENT;0;01/12/1999;0;0;0;0;0;0;0;1;0
48119992;PO109 Apartamento  Privado + WIFI1;2;26/03/2021;100;10;10;10;10;10;10;1;176
48122153;Madrid VI;4;11/04/2021;85;10;8;10;10;9;10;1;40
48122835;Habitación privada grande en Retiro - MAD;0;01/12/1999;0;0;0;0;0;0;0;1;0
48127297;Estudio junto barrio Salamanca 5;2;20/03/2021;100;10;10;10;8;10;10;1;10
48127640;Apartamento en Madrid Río;1;19/03/2021;100;10;10;10;10;10;10;1;10
48127971;habitación con baño privado en  madrid/gran vía;2;20/03/2021;90;10;10;7;9;10;10;1;162
48128319;ESPECTACULAR 9° PISO EN GRAN VIA CON TERRAZA.;7;01/04/2021;100;9;10;10;9;10;10;1;396
48128400;MARAVILLOSO ÁTICO DE 200 METROS CON TERRAZA;0;01/12/1999;0;0;0;0;0;0;0;0;0
48128455;Room pefect for students or business stays;0;01/12/1999;0;0;0;0;0;0;0;1;0
48128650;Exclusive apartment in the best area of Madrid. Madrazo III;1;26/02/2021;100;10;10;10;10;10;10;1;61
48128651;Extraordinary high-end apartment with private terrace. Madrazo IV;2;31/03/2021;100;8;10;10;10;10;10;1;154
48130655;Habitación en Madrid;0;01/12/1999;0;0;0;0;0;0;0;1;0
48131212;Apartamento exterior luminoso y bien ubicado.;0;01/12/1999;0;0;0;0;0;0;0;0;0
48131658;Habitación bonita y preparada  cerca & aeropuerto;0;01/12/1999;0;0;0;0;0;0;0;1;0
48132521;Habitacion  luminosa en paseo de extremadura;0;01/12/1999;0;0;0;0;0;0;0;1;0
48134107;ALQUILER DE HABITACIÓN  250€;0;01/12/1999;0;0;0;0;0;0;0;0;0
48134269;ALQUILER DE HABTACION 250€ POR MES;0;01/12/1999;0;0;0;0;0;0;0;0;0
48134968;Habitación privada en Retiro (MAD-ESP);0;01/12/1999;0;0;0;0;0;0;0;1;0
48139366;Flat in the city center of Madrid.;0;01/12/1999;0;0;0;0;0;0;0;0;0
48140623;Bohemian  2Bath 2Bedroom apartment in Gran Via;3;07/04/2021;100;10;10;9;10;10;10;1;164
48140976;Aparthotel totalmente renovado en pleno Centro;0;01/12/1999;0;0;0;0;0;0;0;0;0
48141246;Art & Design Gran Via;1;23/03/2021;100;10;8;10;10;10;10;0;10
48142088;Room, Balcony center of Madrid;1;02/04/2021;100;10;10;10;10;10;10;0;10
48143506;El mejor alojamiento;0;01/12/1999;0;0;0;0;0;0;0;0;0
48154960;Acogedora habitación individual en Argüelles.;6;09/04/2021;100;10;10;10;10;10;10;0;45
48156723;Lovely room right in the heart of Madrid;3;05/04/2021;73;8;9;9;7;10;7;0;265
48157259;3 rooms apartment next to the Metro;1;15/02/2021;100;10;8;10;10;10;10;0;5
48163964;Double Bedroom in GRAN VIA with balcony;0;01/12/1999;0;0;0;0;0;0;0;1;0
48164133;HABITACIÓN CON VISTAS A LA GRAN VÍA;0;01/12/1999;0;0;0;0;0;0;0;1;0
48164215;RELAX Double Bedroom in Gran Vía;0;01/12/1999;0;0;0;0;0;0;0;1;0
48164259;LOVELY Double Bedroom with balcony in Gran Vía;0;01/12/1999;0;0;0;0;0;0;0;1;0
48165219;Apartamento muy soleado y tranquilo.A 3 min. Metro;3;09/04/2021;100;10;9;10;10;9;9;1;176
48169437;Loft de diseño para cine-cena privada para pareja;0;01/12/1999;0;0;0;0;0;0;0;1;0
48173649;Apartamento con terraza en Plaza España (Madrid);0;01/12/1999;0;0;0;0;0;0;0;0;0
48174027;HUERTAS II;0;01/12/1999;0;0;0;0;0;0;0;1;0
48174820;Penthouse Sto Domingo 1.250 €/month Yearly Rental;0;01/12/1999;0;0;0;0;0;0;0;0;0
48175244;Welcomer 2HB EXT Calatrava 202;0;01/12/1999;0;0;0;0;0;0;0;1;0
48176305;Lovely space center of Madrid;0;01/12/1999;0;0;0;0;0;0;0;0;0
48176625;Modern & centric apartment with balcony;0;01/12/1999;0;0;0;0;0;0;0;0;0
48176779;Precioso apartamento en pleno centro de Madrid;1;05/04/2021;80;10;8;10;10;10;8;0;10
48177497;Habitación para señorita a 15’-Sol y a 10’-Barajas;0;01/12/1999;0;0;0;0;0;0;0;1;0
48179991;Ático Duplex con hermosas vistas de Madrid;4;05/04/2021;75;9;7;9;8;10;8;1;286
48182003;Full floor in Madrid Rio-La Latina.;0;01/12/1999;0;0;0;0;0;0;0;0;0
48183630;Alquiler de hab. Privada;0;01/12/1999;0;0;0;0;0;0;0;1;0
48184936;Agradable habitación doble exterior y luminosa;0;01/12/1999;0;0;0;0;0;0;0;0;0
48188882;SOL, HABITACION INDIVIDUAL (4C);1;26/02/2021;80;10;10;10;10;10;6;1;61
48189641;Luxury Room with private bathroom in Gran Via;4;30/03/2021;85;9;8;9;8;10;9;1;255
48190183;Habitación en piso compartido;0;01/12/1999;0;0;0;0;0;0;0;1;0
48190184;Luxury Room with private bathroom in Gran Via;0;01/12/1999;0;0;0;0;0;0;0;1;0
48190639;Precioso apartamento 2hab, 2 baños en calle Mayor;7;21/03/2021;94;9;10;10;10;10;9;0;389
48191519;Goya Centro Studio - Madrid;0;01/12/1999;0;0;0;0;0;0;0;1;0
48191896;Luxurious 2BR/2BA in Chueca;0;01/12/1999;0;0;0;0;0;0;0;1;0
48191991;Big and Beautiful Apart 10 minuts from Atocha.;0;01/12/1999;0;0;0;0;0;0;0;0;0
48194995;Apartamento, Centro Madrid, Gran Via , Sol;6;03/04/2021;90;9;9;10;9;10;9;1;383
48195046;habitación en la gran vía de madrid;1;14/03/2021;100;8;10;10;10;10;10;0;91
48196548;Habitacion con canapé, mucha Luz,muy bien ubicada.;0;01/12/1999;0;0;0;0;0;0;0;0;0
48197482;Habitacion muy amplia , mucha luz , Chamberi.;0;01/12/1999;0;0;0;0;0;0;0;0;0
48197734;Habitacion muy bonita ,cerca a Gran via, Fibra.;0;01/12/1999;0;0;0;0;0;0;0;0;0
48204406;habitación de lujo en gran vía;2;13/03/2021;100;10;10;10;10;10;10;0;146
48204816;Beautiful & cozy apartment in Bernabeu!;1;29/03/2021;100;10;10;10;10;8;10;1;10
48204964;Best Experience.Palacio LONG TERM AVAILABLE;1;24/03/2021;100;10;10;10;10;10;10;1;10
48206510;Apartamento 1 dormitorio con balcón;0;01/12/1999;0;0;0;0;0;0;0;1;0
48209431;habitación en malasaña / Pez;1;08/03/2021;100;8;10;10;10;10;10;1;77
48209526;HABITACION PRIVADA CENTRO MADRID;0;01/12/1999;0;0;0;0;0;0;0;1;0
48209577;Spacious & comfy apt. in Malasaña, trendy area;0;01/12/1999;0;0;0;0;0;0;0;0;0
48209786;ALOJAMIENTO DIEGO DE LEON;1;07/03/2021;100;10;10;10;10;10;10;1;75
48210429;ALOJAMIENTO ALMAGRO;1;28/02/2021;100;10;10;10;10;10;10;0;64
48211834;Atocha Master Room;0;01/12/1999;0;0;0;0;0;0;0;1;0
48218623;WoW!! Stunning Cozy Sunny  SANTA ANA 2br/1ba LIFT;0;01/12/1999;0;0;0;0;0;0;0;0;0
48219188;Loft Chamberi Con WIFI;0;01/12/1999;0;0;0;0;0;0;0;0;0
48223213;Apartment with one bedroom in Madrid, with shared pool, enclosed garden and WiFi;0;01/12/1999;0;0;0;0;0;0;0;0;0
48224344;Habitación económica | Madrid House Rooms;0;01/12/1999;0;0;0;0;0;0;0;1;0
48225324;Piso norte Madrid hospital Sanitas, HM University;0;01/12/1999;0;0;0;0;0;0;0;0;0
48235823;Individual y Único 😍;2;02/04/2021;100;10;10;10;10;10;10;0;20
48236743;Piso en sol a 900 metros de sol;0;01/12/1999;0;0;0;0;0;0;0;0;0
48237285;Estudio junto barrio de Salamanca 6;1;28/03/2021;80;8;6;10;10;10;6;1;10
48241056;Centro Madrid. Puerta del sol.;5;05/04/2021;68;7;7;7;8;8;7;0;357
48245055;Habitación individual espaciosa;0;01/12/1999;0;0;0;0;0;0;0;1;0
48245090;Free Parking - Quiet, bright & spacious, 2br/2bth;1;28/02/2021;100;10;10;10;10;10;10;1;64
48249273;Habitación luminosa y cómoda en centro de Madrid;4;28/03/2021;95;10;10;10;10;10;10;1;226
48251644;Hostal económico en centro madrid;8;22/03/2021;75;8;7;9;9;9;7;1;444
48255074;Habitacion pleno centro Madrid tribunal;0;01/12/1999;0;0;0;0;0;0;0;0;0
48261073;Luminoso apartamento en el centro de Madrid;0;01/12/1999;0;0;0;0;0;0;0;1;0
48262027;APART. CENTRO, LA LATINA, 3 HABITACIONES REFORMADO;0;01/12/1999;0;0;0;0;0;0;0;0;0
48262839;Charming space in apartament;0;01/12/1999;0;0;0;0;0;0;0;1;0
48262878;Alquiler de habitación zona Callao(días o semanas);1;22/02/2021;100;10;10;10;10;10;10;0;57
48265692;La Latina & Plaza Mayor: Luz, Relax & Comodidad;4;31/03/2021;100;10;10;10;10;10;10;0;267
48267071;Luminosa habit. en piso compartido, larga estancia;0;01/12/1999;0;0;0;0;0;0;0;0;0
48269599;Malasaña Suite;3;25/03/2021;100;10;10;9;10;10;10;0;225
48275059;Impresionante ático con terraza - Penthouse -;0;01/12/1999;0;0;0;0;0;0;0;1;0
48276048;Amplísimo dúplex reformado Madrid centro, Sol.;1;27/03/2021;100;10;10;10;10;10;10;0;10
48276489;Beautiful 2 rooms flat in Madrid;0;01/12/1999;0;0;0;0;0;0;0;1;0
48277815;Habitación confortable en vía carpeta;0;01/12/1999;0;0;0;0;0;0;0;1;0
48277875;Cozy Apartment Madrid;1;22/03/2021;100;10;10;10;10;10;8;0;10
48279236;Apartamento Vista exterior;5;28/03/2021;56;7;8;9;7;10;6;1;366
48280369;Habitación con TV con Netflix en Goya;0;01/12/1999;0;0;0;0;0;0;0;0;0
48281009;Habitación en piso reformado en el centro :);0;01/12/1999;0;0;0;0;0;0;0;0;0
48283680;Piso tranquilidad y comodidad;0;01/12/1999;0;0;0;0;0;0;0;0;0
48284153;Estrena apartamento en el centro de Madrid - 6PAX;2;14/03/2021;100;10;10;10;10;10;10;1;15
48290271;El escondite de Zerolo;1;21/03/2021;60;10;8;6;10;10;6;1;10
48290308;El Algannet de Leganitos (1);0;01/12/1999;0;0;0;0;0;0;0;1;0
48290312;El Algannet de Leganitos;0;01/12/1999;0;0;0;0;0;0;0;1;0
48290319;El escondrijo de la Sierpe;1;24/03/2021;60;10;10;10;6;10;6;1;10
48290365;Las minas de Malasaña;1;04/03/2021;60;6;6;10;10;10;8;1;68
48290369;La morada de Espiritu Santo;0;01/12/1999;0;0;0;0;0;0;0;1;0
48290370;The Dúplex of Puerta del Sol;2;26/03/2021;60;6;6;4;6;8;6;1;187
48290371;La Posada de las Hortalezas;1;25/03/2021;20;2;6;2;2;2;2;1;10
48290393;El Laurel de Pizarro;0;01/12/1999;0;0;0;0;0;0;0;1;0
48290399;El Dúplex Black and White de Antón Martín;3;28/03/2021;73;7;8;7;6;10;7;1;22
48290404;El Mentidero de León;1;22/03/2021;40;2;8;6;8;10;4;1;10
48290407;La Alcoba de Espronceda;0;01/12/1999;0;0;0;0;0;0;0;1;0
48290409;La dependencia central de María de Guzmán;0;01/12/1999;0;0;0;0;0;0;0;1;0
48290419;El Jardín del Monasterio de Montserrat;1;14/03/2021;100;10;10;10;10;10;10;1;88
48290422;La Industria del Monasterio de Montserrat;0;01/12/1999;0;0;0;0;0;0;0;1;0
48290424;El Patrimonio de Aranjuez;1;21/03/2021;60;4;10;4;4;10;4;1;10
48290427;La Construcción de Salitres;1;17/03/2021;40;6;6;4;6;6;6;1;10
48290431;El Aposento de Barceló (2);1;12/03/2021;80;8;8;2;6;8;6;1;86
48290454;La dependencia frontal de María de Guzmán;1;21/03/2021;60;10;8;6;8;10;8;1;10
48290460;Almadén, la Travesía del Paseo Del Prado - Retiro;3;28/03/2021;53;8;5;5;5;10;7;1;214
48290462;El hogar de las Mercedes;0;01/12/1999;0;0;0;0;0;0;0;1;0
48290556;El Pasaje de Montesa;0;01/12/1999;0;0;0;0;0;0;0;1;0
48290561;El Apartamento de Esteban;0;01/12/1999;0;0;0;0;0;0;0;1;0
48290661;La dualidad de Miguel Servet;0;01/12/1999;0;0;0;0;0;0;0;1;0
48290665;La dualidad de Miguel Servet;0;01/12/1999;0;0;0;0;0;0;0;1;0
48290666;La Guarida de Amparo;0;01/12/1999;0;0;0;0;0;0;0;1;0
48290675;La Casa de San Lorenzo;0;01/12/1999;0;0;0;0;0;0;0;1;0
48290677;El Canigó de Jacinto Verdaguer;2;19/03/2021;100;9;10;10;10;9;10;1;15
48290722;El Mirador de Palacio;0;01/12/1999;0;0;0;0;0;0;0;1;0
48290726;El Apartamento de Diseño de Portalegre;1;27/03/2021;100;10;10;10;10;10;10;1;10
48290728;El Retiro de Lope de Rueda;0;01/12/1999;0;0;0;0;0;0;0;1;0
48290903;Olala Madrid Sur Apartment 2B | 10 min. Atocha;0;01/12/1999;0;0;0;0;0;0;0;1;0
48291082;Apartamentos de Lujo en el Centro de Madrid;0;01/12/1999;0;0;0;0;0;0;0;1;0
48291668;El Mesón de Paredes a 5 minutos plaza mayor;2;17/03/2021;90;10;9;10;10;10;10;1;158
48297981;Alquiler habitación  doble junto al Parque Retiro;0;01/12/1999;0;0;0;0;0;0;0;0;0
48306657;Pequeña habitación en pleno centro de Madrid.;5;31/03/2021;100;10;10;10;10;10;10;0;385
48307436;5 floors Apartmen - 4Bedrooms 4Bathrooms -Sol;4;11/04/2021;90;9;10;10;10;10;9;1;293
48307670;Appartamento Centrale Ottima Posizione;0;01/12/1999;0;0;0;0;0;0;0;0;0
48311548;habitacion se alquila;0;01/12/1999;0;0;0;0;0;0;0;0;0
48312388;"""George Sand Y Chopin""";1;31/03/2021;100;10;10;10;10;10;10;0;10
48313591;love estudio bien equipado y cómodo;2;21/03/2021;70;7;6;9;10;10;6;1;128
48315547;Goya Centro Madrid;1;01/03/2021;100;10;10;10;10;10;10;1;65
48315935;BNBHolder Cervantes' House II LAS LETRAS;2;15/03/2021;100;10;10;10;10;10;10;1;15
48320766;Piso 2 habitaciones Chamberi WIFI;0;01/12/1999;0;0;0;0;0;0;0;0;0
48321879;MATADERO MADRID 1ºE;0;01/12/1999;0;0;0;0;0;0;0;1;0
48324482;GRAN ALOJAMIENTO PUERTA DEL SOL;0;01/12/1999;0;0;0;0;0;0;0;0;0
48325272;Limehome Madrid  - Deluxe Suite LT;0;01/12/1999;0;0;0;0;0;0;0;1;0
48325709;Modern and Bright Penthouse -1Bedroom 1Bath -Sol;2;27/03/2021;80;10;10;10;10;9;8;1;158
48325801;Luminoso y Acogedor Apartamento zona  Gran Via-Sol;0;01/12/1999;0;0;0;0;0;0;0;1;0
48326477;HABITACION PRIVADA DOBLE CENTRO MADRID;0;01/12/1999;0;0;0;0;0;0;0;1;0
48327417;Limehome Madrid  - Superior Suite;0;01/12/1999;0;0;0;0;0;0;0;1;0
48328408;Your BEST EXPERIENCE old Madrid PALACIO REAL;2;28/03/2021;100;10;10;10;10;10;10;1;182
48329046;Limehome Madrid - Junior Suite;0;01/12/1999;0;0;0;0;0;0;0;1;0
48329048;Limehome Madrid - Family Suite;0;01/12/1999;0;0;0;0;0;0;0;1;0
48329050;Limehome Madrid - Standard Suite LT;0;01/12/1999;0;0;0;0;0;0;0;1;0
48329849;Limehome Madrid - Studio LT;0;01/12/1999;0;0;0;0;0;0;0;1;0
48329859;Limehome Madrid  - Superior Suite LT;0;01/12/1999;0;0;0;0;0;0;0;1;0
48329861;Limehome Madrid - Junior Suite;3;27/03/2021;93;9;10;9;6;9;9;1;30
48330121;Limehome Madrid - Family Suite LT;0;01/12/1999;0;0;0;0;0;0;0;1;0
48330130;Limehome Madrid - Standard Suite;0;01/12/1999;0;0;0;0;0;0;0;1;0
48330141;Limehome Madrid - Studio;0;01/12/1999;0;0;0;0;0;0;0;1;0
48330721;Habitación acogedora en Goya;0;01/12/1999;0;0;0;0;0;0;0;0;0
48332449;Habitaciones hostal la plata;6;29/03/2021;97;9;9;10;10;10;9;1;40
48339899;Habitación Premium Bed & Breakfast;0;01/12/1999;0;0;0;0;0;0;0;0;0
48341325;Habitacion privada /Private Room  in Madrid center;0;01/12/1999;0;0;0;0;0;0;0;0;0
48344462;Bright Three Bedroom Apartment -Madrid, Diego Leon;0;01/12/1999;0;0;0;0;0;0;0;1;0
48345616;Preciosa Habitación en el centro Madrid;0;01/12/1999;0;0;0;0;0;0;0;1;0
48354077;Cómoda habitación en piso compartido en Legazpi;0;01/12/1999;0;0;0;0;0;0;0;0;0
48371996;Great Flat in the heart of Madrid, Gran Vìa;1;03/04/2021;60;8;2;10;8;10;8;1;10
48374549;Apartamento Martin;0;01/12/1999;0;0;0;0;0;0;0;1;0
48378020;Estrena piso en Arguelles (Chamberi);0;01/12/1999;0;0;0;0;0;0;0;0;0
48378517;Inmejorable Ubicación en Madrid One;3;09/04/2021;100;9;10;10;10;10;9;0;25
48378675;Habitación en centro madrid;0;01/12/1999;0;0;0;0;0;0;0;1;0
48381174;APARTMENT CHAMBERI 2BD 2BATH;10;09/04/2021;84;8;8;9;9;9;8;1;682
48385828;Limehome Madrid - Deluxe Suite;0;01/12/1999;0;0;0;0;0;0;0;1;0
48388035;Apartamento recién estrenado, 3 dormitorios,centro;0;01/12/1999;0;0;0;0;0;0;0;1;0
48389764;Acogedora habitación en Madrid;0;01/12/1999;0;0;0;0;0;0;0;1;0
48392220;Piso con piscina, jardin, parking en Arturo Soria;0;01/12/1999;0;0;0;0;0;0;0;0;0
48393717;Habitación Simple con Terraza;2;02/04/2021;90;9;9;9;8;8;9;1;20
48397093;Habitación en madrid centro;0;01/12/1999;0;0;0;0;0;0;0;0;0
48397159;Apartamento *****;0;01/12/1999;0;0;0;0;0;0;0;0;0
48409386;SUITE maravillosa en el centro de Madrid;2;28/03/2021;100;10;10;10;10;10;10;1;146
48410921;Spacious Double Single Use Standard At Gran Vía;0;01/12/1999;0;0;0;0;0;0;0;1;0
48416150;DUPLEX EN EL CORAZON DE CHUECA;0;01/12/1999;0;0;0;0;0;0;0;0;0
48417261;Céntrico y luminoso piso en El Barrio de Salamanca;0;01/12/1999;0;0;0;0;0;0;0;0;0
48417827;Atocha Premium New Apartment 4 Pax 1 dorm 1baño;0;01/12/1999;0;0;0;0;0;0;0;1;0
48418536;Junto al metro linea 1;0;01/12/1999;0;0;0;0;0;0;0;1;0
48420767;Studio Apartment in city centre;3;29/03/2021;100;10;10;10;10;10;9;1;281
48421435;APARTAMENTO TIRSO DE MOLINA .;5;04/04/2021;100;10;9;10;10;10;9;0;375
48424035;BNBHolder Charming & Stylish II CHUECA;0;01/12/1999;0;0;0;0;0;0;0;1;0
48424322;BNBHolder Charming & Stylish III CHUECA;3;11/04/2021;100;10;10;10;10;10;10;1;30
48432238;Pueblo nuevo;0;01/12/1999;0;0;0;0;0;0;0;1;0
48434093;Spectacular and spacious apartment in Fuencarral;5;13/04/2021;80;8;10;10;10;10;9;0;50
48435579;Habitación de hotel exterior con baño privado;1;28/03/2021;100;10;10;10;10;10;10;1;10
48436296;Habitación en Madrid Centro.;0;01/12/1999;0;0;0;0;0;0;0;0;0
48436442;Piso 3 habitaciónes;0;01/12/1999;0;0;0;0;0;0;0;1;0
48437356;LA CASA DEL VIAJERO;0;01/12/1999;0;0;0;0;0;0;0;1;0
48437696;Apartamento Privado en el centro de Madrid.;0;01/12/1999;0;0;0;0;0;0;0;0;0
48440715;ATOCHA GRAN APARTAMENTO;0;01/12/1999;0;0;0;0;0;0;0;0;0
48443041;Spacious quiet 2 bedrooms apartment super center;6;21/03/2021;100;10;10;10;10;10;10;1;439
48444412;Apartamento Centro Madrid WIFI;0;01/12/1999;0;0;0;0;0;0;0;0;0
48447242;Apartamento prosperidad;0;01/12/1999;0;0;0;0;0;0;0;0;0
48451285;Duplex Chueca  madrid;0;01/12/1999;0;0;0;0;0;0;0;0;0
48456927;Nuevo y confortable;0;01/12/1999;0;0;0;0;0;0;0;0;0
48457715;Alquilo Confortable Habitación en Piso Cómodo.;0;01/12/1999;0;0;0;0;0;0;0;1;0
48458228;APARTAMENTO IDEAL;0;01/12/1999;0;0;0;0;0;0;0;0;0
48463893;Yellow plaza mayor;0;01/12/1999;0;0;0;0;0;0;0;0;0
48467463;Madrid. Atocha. Habitación grande, luminosa + baño;0;01/12/1999;0;0;0;0;0;0;0;0;0
48478104;Cómoda habitación individual;0;01/12/1999;0;0;0;0;0;0;0;1;0
48480789;Habitación individual cómoda;1;08/04/2021;100;10;10;10;10;10;10;0;10
48481892;Loft en Madrid;6;11/04/2021;100;10;10;10;10;9;10;1;60
48494043;Cascorro Madrid;0;01/12/1999;0;0;0;0;0;0;0;1;0
48499098;Habitacion  con  balcón, muy luminosa en Malasaña;0;01/12/1999;0;0;0;0;0;0;0;0;0
48507881;Habitacion Amplia Caminando a Sol 10 minutos.;0;01/12/1999;0;0;0;0;0;0;0;0;0
48515086;Apartamento tranquilo, 3 hab  - zona verde;0;01/12/1999;0;0;0;0;0;0;0;0;0
48515612;Amplia habitación tranquila y privada, con AC;0;01/12/1999;0;0;0;0;0;0;0;1;0
48520686;Muy Acogedor y bien ubicado, todas las comodidades;2;11/04/2021;100;10;10;10;10;8;9;1;20
48521150;Carlos plaza mayor;1;16/03/2021;40;2;2;10;4;6;4;0;10
48527665;Wanda, Aeropuerto, 2 baños 2 dormitorios;0;01/12/1999;0;0;0;0;0;0;0;1;0
48535215;Piso con vistas de la plaza de toros;0;01/12/1999;0;0;0;0;0;0;0;1;0
48535772;Retiro pacifico con  parking;0;01/12/1999;0;0;0;0;0;0;0;0;0
48536655;Modern & Stylish - 2Bedrooms 1Bathroom  -Lavapiés;2;11/04/2021;100;10;10;10;8;10;10;0;20
48542424;Juanelo plaza mayor;1;11/04/2021;100;10;10;10;10;10;10;0;10
48547228;Studio apartment in Malasaña;2;29/03/2021;100;10;10;10;10;10;9;1;20
48554004;Apartamento abuhardillado en la Puerta del Sol;1;05/04/2021;100;10;6;10;10;10;10;0;10
48557061;Magnificent 2BD apartment in Chamberi. Pintor Rosales;0;01/12/1999;0;0;0;0;0;0;0;1;0
48558627;Habitación con baño propio y cama de matrimonio;3;15/04/2021;80;10;7;9;10;10;9;1;30
48560304;Fantástico Apartamento en Atocha 4D;0;01/12/1999;0;0;0;0;0;0;0;1;0
48561959;Espléndido apartamento en Bailén;0;01/12/1999;0;0;0;0;0;0;0;0;0
48562451;Bonito estudio para visitar Madrid;1;22/03/2021;100;10;10;10;10;8;10;1;10
48562466;SOL, HABITACION INDIVIDUAL (2A);1;25/03/2021;100;10;10;10;10;10;10;1;10
48562755;Private  Single  Room  in  hotel ( SOL& MAYOR);1;26/03/2021;60;6;2;10;10;10;6;1;10
48564608;COZY APARTMENT IN CHUECA;3;05/04/2021;93;9;8;9;7;10;9;1;30
48566543;PRECIOSO Y COMODO APARTAMENTO DISEÑO;0;01/12/1999;0;0;0;0;0;0;0;0;0
48567195;Aeropuerto, 🛬🛫Wanda 🏟;0;01/12/1999;0;0;0;0;0;0;0;1;0
48568937;Cozy City Center Penthouse Apartment;0;01/12/1999;0;0;0;0;0;0;0;0;0
48573516;Apartamento Centro atocha;0;01/12/1999;0;0;0;0;0;0;0;0;0
48575772;Hab Quevedo 3;0;01/12/1999;0;0;0;0;0;0;0;0;0
48576011;Hab Ventas 3;0;01/12/1999;0;0;0;0;0;0;0;0;0
48576634;Amazing Loft at Almagro;0;01/12/1999;0;0;0;0;0;0;0;1;0
48577466;Duplex retiro 3 dormitorios;0;01/12/1999;0;0;0;0;0;0;0;0;0
48578363;Bunkhouse-Individual-Modern-Shared Bathroom;0;01/12/1999;0;0;0;0;0;0;0;1;0
48580722;Double room-Private Bathroom;1;20/03/2021;100;10;10;10;10;10;10;1;10
48582049;Se alquila habitación a mujer;1;19/03/2021;80;6;6;6;10;10;6;1;10
48583168;Acogedora habitación con baño privado.;0;01/12/1999;0;0;0;0;0;0;0;0;0
48587231;Alojamiento en Madrid Rio;1;27/03/2021;100;10;10;10;10;10;10;0;10
48596810;North Residential - Dehesa de la Villa;1;07/04/2021;60;4;10;8;6;10;8;0;10
48597039;Acogedor apartamento en Puerta del Ángel;5;21/03/2021;100;10;10;10;10;10;10;1;50
48597973;Exclusivo apartamento confort 1 dormitorio;0;01/12/1999;0;0;0;0;0;0;0;1;0
48598098;Espectacular apartamento 2 Dorm.;0;01/12/1999;0;0;0;0;0;0;0;0;0
48598136;Las Ventas Parking - Salamanca District;0;01/12/1999;0;0;0;0;0;0;0;0;0
48598730;Satisfying Double Standard At Puerta Del Sol-Plaza Mayor;0;01/12/1999;0;0;0;0;0;0;0;1;0
48600819;Habitación en el centro 😃;0;01/12/1999;0;0;0;0;0;0;0;0;0
48601838;Maravilloso Apartamento 2 Dorm. Bretón de los Herr;0;01/12/1999;0;0;0;0;0;0;0;0;0
48601988;PLAZA DE OLAVIDE APARTMENT BOUTIQUE;5;06/04/2021;84;10;10;10;10;10;9;1;50
48602078;COZY APARTMENT MONCLOA;4;12/04/2021;75;8;8;9;9;9;9;1;40
48602198;Céntrico apartamento en Plaza Mayor;5;11/04/2021;84;10;10;10;9;10;8;1;50
48602210;Capricho de apartamento 1 Dorm. Bretón de los Herr;0;01/12/1999;0;0;0;0;0;0;0;0;0
48602986;Casa centro Madrid;0;01/12/1999;0;0;0;0;0;0;0;1;0
48603004;Casa centro Madrid;0;01/12/1999;0;0;0;0;0;0;0;1;0
48603724;Vistalegre Penthouse - Cinco Rosas;0;01/12/1999;0;0;0;0;0;0;0;0;0
48604450;Castellana Parking - Valdeacederas;1;24/03/2021;60;6;4;10;10;8;6;0;10
48604787;•• C A L M A  -  H O M E   [ LA LATINA ];1;30/03/2021;100;10;10;10;10;10;10;1;10
48605889;Luxury Apartment Puerta Del Sol + Private Patio;3;12/04/2021;100;9;10;10;10;10;10;1;30
48606118;Preciosa Habitación privada en calle alcala;0;01/12/1999;0;0;0;0;0;0;0;0;0
48607980;Cozy Apartment in Madrid City Center;0;01/12/1999;0;0;0;0;0;0;0;1;0
48615913;Habitación individual confort;1;31/03/2021;100;10;10;10;10;10;10;1;10
48615977;Acogedor apartamento en Ciudad Lineal;5;20/03/2021;100;10;10;10;10;10;10;1;50
48616064;Luminoso apartamento 3 Dorm. Juan Ramón Jiménez;0;01/12/1999;0;0;0;0;0;0;0;0;0
