name,latitude,longitude
Buena habitación ensoleada tranquila??,40.38269,-3.67165
Aluche Aparment B,40.38282,-3.76506
Habitación individual. Óptimas condiciones.,40.38679,-3.66947
Una habitación  con cama doble ????,40.38273,-3.67219
Atocha Renfe +Fast wifi+ Views S.B.,40.40677,-3.69321
Cozy Room in the center of Madrid,40.40984,-3.70935
Unique Duplex with own Terrace,40.42344,-3.70182
Room gay friendly ??????(Habitacion),40.37543,-3.74021
Habitación y Baño PRIVADOS,40.35902,-3.68411
Stylish & cozy boutique flat by Gran Via,40.42226,-3.71198
Beautiful Studio in Malasaña,40.4207,-3.7055
Habitación Privada Tirso de molina Centro Madrid,40.40816,-3.70422
Beautiful Studio incl. fast Wifi-  Serrano- Madrid,40.42831,-3.68484
Cozy- beautiful and quiet flat Madrid Centro,40.41139,-3.69396
Lovely Studio Flat Madrid Center,40.42529,-3.70296
Atocha Renfe +Fast wifi+ Views S.B.,40.4077,-3.69338
BG64 Estudio luminoso en Chamberi,40.43646,-3.71208
Exclusivo y luminoso piso ubicado en zona céntrica,40.43095,-3.65334
PISOL SOL recién pintado -BEAUTIFUL APARTMENT new,40.41715,-3.70257
Habitación amplia y luminosa,40.38327,-3.66831
Habitación acogedora - Centro Madrid,40.44112,-3.6987
Apartamento de 60 m2 ideal para TELETRABAJAR.Cuzco,40.45771,-3.69974
Apartamento ideal TELETRABAJO.Zona Cuzco1,40.45805,-3.69991
Apartamento luminoso y confortable. Cuzco,40.45755,-3.69869
Apartamento ideal para TELETRABAJAR .Zona Cuzco2,40.45849,-3.70019
Calle cortada al tráfico. Soleada y silenciosa,40.46704,-3.7070
Habitación muy luminosa y amplia-,40.41312,-3.73339
Habitación en casa compartida,40.39392,-3.69375
Cómoda habitación en vecindario tranquilo,40.42735,-3.63964
Excelente Habitación Cerca del Parque del Retiro,40.42507,-3.66959
Apartamento en zona centro (Moncloa-Argüelles),40.43213,-3.71904
Habitación en Madrid Centro - Wifi,40.40478,-3.71409
Hab.Individual/Doble/SmartTV/Netflix/WiFi,40.38621,-3.70395
Habitación privada en chueca,40.42206,-3.69938
Atocha Renfe +Fast wifi+ Views S.B. 11,40.40595,-3.6934
Atocha Renfe +Fast wifi+ Views S.B. 6,40.40623,-3.69543
Apartamento independiente en Plaza Castilla,40.46779,-3.69318
Se alquila habitación exterior - Sanchinarro norte,40.49235,-3.65464
Habitación en Atico Avenida de América,40.44311,-3.66977
Piso 2 habitaciones centro madrid. Metro Quevedo,40.43372,-3.71165
Habitación amplia y cómoda en Tetuán,40.4571,-3.7052
Exclusive apartment in the center of Madrid,40.42769,-3.70468
Habitación privada+baño particular. Acceso a casa,40.40194,-3.75018
Plaza de Callao- la Gran Vía a tus pies (2/3 pax.),40.42092,-3.70518
Habitacion alquiler,40.38168,-3.70656
Piso en Vallecas a dos parada de Atocha,40.38853,-3.67129
Apartamento Carpetana,40.39569,-3.73196
Habitación Ext Mendez,40.39947,-3.68663
Apartamento con Patio  Privado en Gran Via/SOL,40.41871,-3.69911
2 habitaciones a 2 calles del metro Carabanchel,40.38735,-3.74481
Habitación Plaza castilla ( Madrid),40.4678,-3.69521
Habitación acogedora con TODO lo que necesitas !,40.46976,-3.64321
G,40.40864,-3.69924
Habitación con vistas en el centro de Madrid.,40.41646,-3.70053
A 7 paradas del centro sol(15 minutos aprox),40.36911,-3.69777
Apartamento luminoso . Terraza comunitaria de 75m2,40.45991,-3.70046
APARTAMENTO IDEAL PARA LARGAS ESTANCIAS. CUZCO,40.45795,-3.69822
Stdio with terrace Salamanca Neigborhood,40.42774,-3.68577
HABITACIÓN NUEVA EN SOL,40.41582,-3.70146
Deluxe B Apartment  Madrid Norte,40.48781,-3.66702
650€ AL MES,40.41613,-3.70115
La Latina - Lovely Apartment Madrid Center,40.40967,-3.70783
La Latina 3 - Lovely Apartment Madrid Center,40.4094,-3.70927
La Latina 5 - Lovely Apartment Madrid Center,40.41124,-3.70909
La Latina 7 - Lovely Apartment Madrid Center,40.40943,-3.70913
La Latina 8 - Lovely Apartment Madrid Center,40.4093,-3.70968
Habitación independiente en piso compartido y mono,40.42955,-3.64763
Luminoso Loft en Madrid - Barrio Delicias,40.39941,-3.69525
Piso tipo Estudio ABRANTES,40.38178,-3.73275
Love Home - Lovely Apartment Madrid Center,40.41109,-3.70828
Loft con terraza- parking y piscina en verano,40.40437,-3.69661
El piso se encuentra en el centro de la latina,40.41016,-3.70999
Ático apartamento para dos en  Madrid,40.4381,-3.68784
Charming Gran Vía Central - 2 dormitorios- 2 baños,40.42034,-3.70962
Nice DECORATION downtown- walking to anywhere,40.43111,-3.71323
BLESS Hotel Madrid 5*,40.42812,-3.68354
Modern and luminous apartment - San Blas Madrid,40.44159,-3.63069
Bonito apartamento en chueca,40.42206,-3.69673
PUERTA DE SOL APARMENT,40.41821,-3.70508
CHIC FUENCARRAL COLLECTION I,40.42252,-3.70029
Habitación individual con opción de dos camas,40.4028,-3.73927
Amazing Luxury Apartment 3bd 2bth 8pax Castellana,40.4556,-3.69534
Piso de diseño en Atocha,40.40504,-3.69112
Como en casa!!,40.4655,-3.69765
ALQUILER HABITACIÓN HOSTAL CHUECA MADRID,40.42087,-3.69805
ALQUILER HABITACION CHUECA MADRID DOS PERSONAS,40.4213,-3.69765
ALQUILER HABITACIÓN Individual Madrid CHUECA,40.42283,-3.69968
Habitación triple en el centro de Madrid chueca,40.4211,-3.69784
Apartamento luminoso. IDEAL PARA TELETRABAJO.CUZCO,40.45924,-3.6984
Apartamento luminoso y confortable. Cuzco,40.45823,-3.70011
Apartment for Family & Friends trip in Madrid,40.48549,-3.65107
Apartamento confortable y luminoso. Cuzco,40.45938,-3.69846
h,40.41055,-3.73174
APARTAMENTO LUMINOSO CON TERRAZA COMUNITARIA,40.45973,-3.69983
Charming room in the heart of Madrid-,40.40955,-3.70131
Como en casa,40.46708,-3.69779
SLEEP La latina estudio 1bathroom,40.4082,-3.71049
Apartment full of light in Madrid's city center,40.43646,-3.69941
Cómoda Habitación Individual,40.43185,-3.64527
Castillo Apartamento CARPETANA,40.39315,-3.73798
Habitación a 5 minutos de la Plaza Castilla,40.46902,-3.69187
CARPETANA APARTAMENTO,40.39339,-3.73728
AEROPUERTO. HABITACIÓN CON BAÑO PRIVADO MUY CÓMODA!!,40.47207,-3.58312
SLEEP La latina 1 bedroom 1 bathroom apartment,40.4078,-3.71146
Apartamento en Madrid centro,40.41957,-3.69766
Habitación luminosa y agradable en zona verde,40.42717,-3.73216
Espacio- luz- comodidad y balcón a 100m Gran Vía,40.42086,-3.70332
Habitación doble-10 min de plaza españa,40.39294,-3.77338
Casa vintage con vistas al skyline de Madrid,40.38686,-3.7463
Estudio Interior en plena Gran Vía en Madrid,40.42184,-3.71067
Jungle Apartment next to Gran Via and Plaza España,40.42242,-3.70748
Estudio exterior en plena Gran Vía de Madrid,40.42217,-3.71065
Apartamento acogedor en el centro de Madrid,40.4082,-3.70547
Apartamento luminoso y confortable. Cuzco,40.45755,-3.6999
Cozy place w/ parks & awesome view from the window,40.37263,-3.73611
Vivienda de lujo barrio de Salamanca,40.42698,-3.67616
Apartamento en esquina barrio de Salamanca,40.42678,-3.67826
Apartamento de lujo con mirador en Ayala 63,40.42842,-3.67775
Piso a 2 paradas Atocha Mendez Alvaro Entrevias,40.3896,-3.66922
Magnifico apartamento en la mejor zona de Madrid.,40.41488,-3.7074
Confortable room in the center. Long stays,40.40993,-3.70279
Captivating Apartment in Madrid near El Retiro Park,40.3914,-3.66425
Stylish Central 2 bedrooms Apartment,40.43588,-3.6748
Alquilo habitación,40.42658,-3.65021
Habitación zona centro bien comunicado,40.40667,-3.7053
DÚPLEX Quintana - Las Ventas,40.42829,-3.64371
Precioso apartamento en Marqués de Urquijo Rosales,40.43154,-3.7164
Apartamento Melropies A/C Centro Madrid Wifi,40.4105,-3.70189
Habitación luminosa y acogedora en pleno centro,40.4211,-3.70284
Apartamento de lujo en la mejor zona de Madrid,40.42355,-3.69191
Lujosa habitación- con todas las comodidades.,40.3967,-3.71859
Private room w/ private terrace and bathroom,40.39326,-3.72219
Cozy Private Room close to Madrid Rio,40.39152,-3.72231
Habitacion acojedora con mucha luz y equipada,40.40779,-3.67965
Modern private room close to Madrid Rio,40.39155,-3.72043
Unique private Room w/ private balcony,40.39144,-3.72086
Nice private room close to Madrid Rio,40.38981,-3.7268
Private Room w/ private balcony near Madrid Rio,40.39189,-3.72639
Convenient private room close to Madrid Rio,40.39061,-3.7269
Private Room w/ private terrace near Madrid Rio,40.39199,-3.72695
Piso de un dormitorio a 2 paradas de ATOCHA,40.39041,-3.67098
Bright and cozy apartment 15min from downtown,40.45787,-3.70446
"""Hermoso loft"" en el corazón de Madrid",40.41122,-3.70364
ATICO MADRID RIO- MATADERO - LEGAZPI,40.3894,-3.69252
Ático con terraza en el centro,40.44017,-3.70006
Bright- central- Gran Vía- 1 bedroom-  AC,40.41939,-3.70047
Balcony- central- bright- AC- Gran Vía- 1 bedroom,40.41939,-3.70047
Habitación individual en apartamento reformado??,40.35204,-3.68395
Habitación privada en piso recién reformado,40.44863,-3.69826
Habitación luminosa con baño en suite,40.43485,-3.69847
HABITACION PRIVADA en apart. Principe Pío,40.42083,-3.71836
LUXURY FLAT FERNAN GONZALEZ,40.42396,-3.67454
LUXURY FLAT PLAZA ESPAÑA,40.42577,-3.71223
Habitación Doble con Baño Privado en el Centro,40.40309,-3.75973
Piso tranquilo en Quintana,40.43327,-3.65001
Habitación individual luminosa en Madrid,40.39307,-3.71227
Habitación en gran vía.,40.4232,-3.71098
Habitación doble,40.41794,-3.62759
SUITE SOL DE LUXE,40.41705,-3.70313
Habitación con terraza en pleno centro,40.41018,-3.70255
Bright room with large terrace,40.39151,-3.72024
Private room/Habatation privado,40.42565,-3.71467
Habitacion para noches O dias.,40.40228,-3.75901
precioso apartamento a un paso de lavapies,40.40304,-3.70151
Bonito y cuidado apartamento de 1 dormitorio doble,40.42593,-3.69723
? Luxury apartment GRAN VIA / CALLAO?,40.41817,-3.70679
Exclusivo apartamento para 2 en Las Salesas,40.4244,-3.69729
Cozy apartment at Salamanca neighborhood,40.42961,-3.6809
Habitación cerca al cetro de Madrid,40.38165,-3.73086
2Bedroom 2Bathroom apartament in Nuñez de Balboa,40.43245,-3.68106
Coqueta y pequeña habitación para descubrir Madrid,40.40697,-3.70811
Hostal reformado en el centro de Madrid,40.42063,-3.69952
Bright room with own terrace,40.39155,-3.72196
Big room with own terrace,40.3915,-3.72039
Spacious room with own terrace,40.39132,-3.72146
Spacious bright room with own terrace,40.39338,-3.72203
NEW! Charming Stylish Apartment in Trendy Lavapies,40.41025,-3.70135
Entre Sol y la Plaza Mayor,40.41706,-3.70583
Piso Amplio 2 dormitorios Chamberi,40.43605,-3.70395
Ático con vistas en MALASAÑA,40.42856,-3.70839
New- bright & central attic- beams- AC- Gran Vía.,40.41939,-3.70047
Apartamento nuevo con parking privado,40.39061,-3.71753
Central & bright- AC- Gran Vía- brand new- stylish,40.41939,-3.70047
Espectacular apartamento de 1 dormitorio doble,40.42582,-3.69703
Apartamento La Latina confortable y económico,40.40938,-3.70835
Penthouse 3 bedroom 3bathroom in Nuñez de Balboa,40.43265,-3.68292
Incredible 1 bedroom apartament in La Latina,40.40965,-3.71083
Estudio Acogedor con Patio CARPETANA,40.3961,-3.73413
Terrazza indipendente e privata in Studio Suite.,40.45325,-3.70409
Apartamento completo en Malasaña,40.42544,-3.7015
Habitación privada grande y luminosa en piso ideal,40.43342,-3.65355
Central 1 bedroom apartment in El Rastro,40.40827,-3.7081
Loft La Latina cerca del metro,40.40956,-3.70878
HABITACIÓN ACOGEDORA EN SOL,40.41523,-3.70234
Central 2 bedroom apartment in El Rastro,40.41016,-3.71001
Apartamento  céntrico  en puerta del  sol.,40.41585,-3.7048
Habitación cómoda y limpia,40.37561,-3.73381
Fantástico piso en el centro de Madrid!,40.41142,-3.69562
Habitación para 2- baño privado en Diego de León,40.43456,-3.67595
Habitación con cama doble en Calle Fuencarral,40.43049,-3.70196
Apartamento de 4 habitaciones para estudiantes,40.43831,-3.71011
Señorial y céntrico apartamento de 1 dormitorio,40.42625,-3.69568
LUJO SUPREMO EN APARTAMENTO PRIVADO CON 2 HAB,40.41493,-3.69849
Precioso y céntrico apartamento de un dormitorio,40.42617,-3.69588
Apartamento de lujo en Madrid centro,40.43512,-3.69682
ÁTICO EN MALASAÑA,40.42368,-3.70675
Artist Residency: LOFT Live-Work Unit Metro Line 1,40.46137,-3.70439
Charming Narváez II - 2 dormitorios- 2 baños,40.42086,-3.67581
Charming Narváez I - 3 dormitorios- 3 baños,40.42086,-3.67581
Habitación con  tv netflix a/a,40.38715,-3.6409
Autocaravana para 6 personas,40.3866,-3.64275
Habitación con excelente ubicación y transporte,40.39467,-3.69568
Habitación económica y amplia a 2 min Gran Vía,40.42123,-3.70461
NEUS: entre Sol y la Plaza Mayor,40.41615,-3.70519
Habitación luminosa en el centro de Madrid,40.41021,-3.70309
Apartamento Completo. (Delicias),40.39643,-3.69295
Acogedor apartamento Castilla IV? Madrid,40.45956,-3.69893
Cómoda habitación cerca de C/ Alcalá,40.43576,-3.64993
Habitación Gayfriendly,40.43753,-3.61127
Cómoda habitación- centro de madrid con balcón,40.46378,-3.69979
Tintín apartament in the center of Madrid,40.40912,-3.70712
APARTAMENTO ACOGEDOR RECIÉN REFORMADO,40.40881,-3.71402
Excelente ubicación- reforma completa,40.42512,-3.70155
Piso contemporáneo Calle de Betania 4- Madrid.,40.40482,-3.67511
Amplia Habitación en piso compartido.,40.42955,-3.64763
HABITACIÓN GRANDE Y NUEVA EN SOL,40.41451,-3.70118
HABITACIÓN MUY ACOGEDORA DE LARGA ESTANCIA EN SOL,40.41462,-3.70084
LUJOSA HABITACIÓN CON BALCÓN EXTERIOR Y MUCHA LUZ,40.41397,-3.70223
The Molino Nest ** City Center Apt,40.42423,-3.70413
Se alquila habitación con baño privado.,40.36975,-3.70633
Habitación san Cristóbal,40.34465,-3.68819
Penthouse near Nuevos Ministerios,40.44898,-3.69904
Nati 1,40.41698,-3.70204
Apartamento luminoso y confortable. Cuzco,40.45922,-3.70042
Estudio junto barrio de Salamanca,40.4339,-3.67189
Piso de 3 dormitorios grandes con balcon exterior,40.43375,-3.70202
CENTRO.apart. nuevo muy acogedor. parking gratis,40.39766,-3.71233
Cozy apartment for 4 near to Sol,40.41233,-3.70293
EL Hogar de Susy,40.40866,-3.73547
habitacion doble malasaña,40.42024,-3.70247
Boho Suite Madrid,40.41165,-3.69991
CHIC CATHEDRAL- ROYAL PALACE NEW,40.41221,-3.71201
Apartamento Embajadores- centro,40.40531,-3.70258
Price- 15 min. to city center- calm neighborhood,40.49105,-3.6937
Habitación tranquila y luminosa a 15' del centro,40.43658,-3.67345
Luminoso apartamento de 1 dormitorio- en Malasaña,40.42472,-3.71018
Juvenil apartamento de 1 dormitorio en Malasaña,40.42377,-3.70813
Alegre apartamento de 1 dormitorio en Malasaña,40.42471,-3.71005
Fantástico apartamento para 2 personas en Malasaña,40.42376,-3.70808
Espectacular apartamento en pleno centro de Madrid,40.43033,-3.70451
Apartamento de 1 dormitorio con terraza en Cuzco,40.45751,-3.69645
Habitación acogedora para dos a 4 paradas Centro,40.34718,-3.70522
Fantástica habitación individual.,40.4430,-3.65424
Cozy apartment in Nuevos Ministerios,40.45166,-3.70218
Habitación matrimonial,40.42371,-3.62334
HABITACION AGRADABLE Y LUMINOSA,40.46992,-3.68414
Estudio acogedor en el corazón de Chueca,40.42248,-3.69756
MALASAÑA -UNIVERSIDAD PRÍVATE ROOM MADRID CENTER,40.42938,-3.70773
Aptos Cuenca 2 - Estilo Loft -,40.44871,-3.70227
Estupenda y acogedora habitación individual,40.39879,-3.66334
E&RMAD HOMES LIBERTAD,40.41966,-3.69668
Habitación 10 minutos de Sol caminando- Chamberi.,40.43195,-3.70167
Aptos Cuenca 2  - Cama King Size -,40.44726,-3.7006
Magnifico apartamento  para disfrutar Madrid,40.41429,-3.70395
Estupenda y acogedora habitación individual VMH3,40.39873,-3.66343
Estupenda y acogedora habitación individual SMH2,40.39399,-3.66299
Estupenda y acogedora habitación individual SMH1,40.39425,-3.66157
Habitacion cerca de Ciudad Universitaria,40.46401,-3.72545
Estupenda y acogedora habitación individual AOH1I,40.39246,-3.6596
Estupenda y acogedora habitación individual AOH1D,40.3909,-3.65963
ATOCHA RETIRO II - A ESTRENAR ¡!,40.40365,-3.68091
Amplio piso con increíble terraza a 5min del metro,40.43593,-3.67527
Habitación privada muy bien situada,40.4222,-3.65694
Cosy- Bright Studio Attic,40.42413,-3.70737
Comfortable & Central- Cosy One Bedroom Apartment,40.42433,-3.70534
Modern- Comfy One Bedroom in The Heart of Malasaña,40.42419,-3.70704
Spacious- Modern Two Bedroom Close to Everything,40.4235,-3.70679
a LOW COST GRAN VÍA/TRIBUNAL HABITACIÓN CON BALCÓN,40.42525,-3.70286
Un rinconcito de paz en el centro,40.40515,-3.70976
River Room,40.41011,-3.72602
Modern- Central & Fully-Equipped Two Bedroom Attic,40.42514,-3.70727
Interior Studio in the heart of Malasaña,40.42535,-3.70553
Spacious central exterior 2 bedroom apartment,40.42398,-3.70741
Habitación individual en pleno centro,40.4171,-3.70737
Spacious 1 bedroom apartment in a large patio,40.42355,-3.70592
Alegre apartamento de 2 dormitorios en Velázquez,40.42457,-3.6842
Habitación con baño privado en ático Templo Debod.,40.42643,-3.71754
HABITACION WHITE CHIC RETIRO,40.42021,-3.67782
Nuevo Apartamento junto a la Gran Vía de Madrid,40.4198,-3.70367
Single Rooms next to Plaza de España — B,40.42564,-3.71646
Apartamento en la glorieta de Cuatro Caminos,40.44721,-3.70214
Loft muy comodo y luminoso amplio y acogedor,40.43922,-3.62195
Nuevo Apartamento junto a la Gran Vía de Madrid,40.41964,-3.70388
Nuevo Apartamento junto a la Gran Vía de Madrid,40.41903,-3.70248
Fuencarral,40.49076,-3.6909
Piso completo en en metro Carpetana,40.39342,-3.73827
Piso de 3 dormitorios exterior CHAMBERI,40.43516,-3.70365
Cozy apartment in the best neighborhood,40.45757,-3.68582
Gran terraza y mucha luz en frente de las 4 Torres,40.4738,-3.69083
Habitación y aseo privado,40.40418,-3.65718
HABITACIÓN DE LUJO EN PISO IMPECABLE EN SOL,40.4154,-3.70098
APARTAMENTO CENTRO MADRID FAMILIAS,40.39255,-3.64798
** Study Center Plaza Mayor-Sol Wifi-A/C**,40.41707,-3.70815
*** Study Center Plaza Mayor-Sol Wifi A/C***,40.41766,-3.70692
Piso de 2 dormitorios en Madrid Centro,40.43537,-3.71247
